[setup] rank=0/1 device=cuda approach=a steps=10000 mask_ratio=0.5 redshift_weight=50.0
[data] loading manifest /raid/benson/data/desi_dr1_medium/manifest.jsonl
[data] 373 healpix records
[data] healpix split: 354 train, 19 val (frac=0.05)
[tok] loading spectrum tokenizer /raid/benson/data/desi_dr1_medium/checkpoints/tokenizer_v1_large/best.pt (kind=v1)
[tok] fitting redshift tokenizer on up to 200 redrock files
[tok]   gathered 254278 z values, min=-0.0019 max=5.6786
[step   1700] loss=230.1715 z_loss=4.468 spec_loss=2.314 z_acc=0.000 spec_acc=0.377 masked_acc=0.378 rz_masked_acc=0.000 mask_r2=0.698 mask_auc=nan all_r2=0.697 all_auc=nan 0.4 step/s
[step   1800] loss=232.6846 z_loss=4.518 spec_loss=2.274 z_acc=0.050 spec_acc=0.381 masked_acc=0.377 rz_masked_acc=0.100 mask_r2=0.703 mask_auc=nan all_r2=0.702 all_auc=nan 0.4 step/s
[step   1900] loss=227.7053 z_loss=4.420 spec_loss=2.333 z_acc=0.000 spec_acc=0.363 masked_acc=0.357 rz_masked_acc=0.000 mask_r2=0.689 mask_auc=nan all_r2=0.694 all_auc=nan 0.4 step/s
[step   2000] loss=238.9148 z_loss=4.645 spec_loss=2.227 z_acc=0.000 spec_acc=0.389 masked_acc=0.391 rz_masked_acc=0.000 mask_r2=0.708 mask_auc=nan all_r2=0.708 all_auc=nan 0.4 step/s
[val     2000] loss=247.6729 overall_acc=0.3909 redshift_acc=0.0116 spectrum_acc=0.3923 loss_redshift=4.8135 loss_spectrum=2.1623 loss_total=2.1720 masked_spec_acc=0.3897 redshift_acc_masked=0.0139 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=247.6729 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed7/best.pt
  [ar_best   2000] ar_redshift_acc=0.019138755980861243 ar_spectrum_acc=0.19778467146888198 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=209
[step   2100] loss=227.2153 z_loss=4.413 spec_loss=2.250 z_acc=0.050 spec_acc=0.376 masked_acc=0.376 rz_masked_acc=0.000 mask_r2=0.706 mask_auc=nan all_r2=0.705 all_auc=nan 0.4 step/s
[step   2200] loss=228.5011 z_loss=4.432 spec_loss=2.538 z_acc=0.000 spec_acc=0.302 masked_acc=0.301 rz_masked_acc=0.000 mask_r2=0.667 mask_auc=nan all_r2=0.667 all_auc=nan 0.4 step/s
[step   2300] loss=243.5823 z_loss=4.734 spec_loss=2.284 z_acc=0.000 spec_acc=0.379 masked_acc=0.376 rz_masked_acc=0.000 mask_r2=0.697 mask_auc=nan all_r2=0.701 all_auc=nan 0.4 step/s
[step   2400] loss=229.1084 z_loss=4.449 spec_loss=2.248 z_acc=0.048 spec_acc=0.390 masked_acc=0.386 rz_masked_acc=0.000 mask_r2=0.705 mask_auc=nan all_r2=0.705 all_auc=nan 0.4 step/s
[step   2500] loss=236.0536 z_loss=4.581 spec_loss=2.484 z_acc=0.000 spec_acc=0.340 masked_acc=0.335 rz_masked_acc=0.000 mask_r2=0.671 mask_auc=nan all_r2=0.674 all_auc=nan 0.4 step/s
[val     2500] loss=250.2753 overall_acc=0.3953 redshift_acc=0.0099 spectrum_acc=0.3967 loss_redshift=4.8670 loss_spectrum=2.1360 loss_total=2.1460 masked_spec_acc=0.3942 redshift_acc_masked=0.0140 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  ckpt -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed7/step_00002500.pt
[step   2600] loss=238.5292 z_loss=4.632 spec_loss=2.335 z_acc=0.000 spec_acc=0.358 masked_acc=0.359 rz_masked_acc=0.000 mask_r2=0.697 mask_auc=nan all_r2=0.694 all_auc=nan 0.4 step/s
