[setup] rank=0/1 device=cuda approach=a steps=10000 mask_ratio=0.5 redshift_weight=50.0
[data] loading manifest /raid/benson/data/desi_dr1_medium/manifest.jsonl
[data] 373 healpix records
[data] healpix split: 354 train, 19 val (frac=0.05)
[tok] loading spectrum tokenizer /raid/benson/data/desi_dr1_medium/checkpoints/tokenizer_v1_large/best.pt (kind=v1)
[tok] fitting redshift tokenizer on up to 200 redrock files
[tok]   gathered 265687 z values, min=-0.0019 max=5.6786
[step   7000] loss=192.9028 z_loss=3.736 spec_loss=2.176 z_acc=0.043 spec_acc=0.410 masked_acc=0.414 rz_masked_acc=0.000 mask_r2=0.713 mask_auc=nan all_r2=0.715 all_auc=nan 0.5 step/s
[val     7000] loss=214.3413 overall_acc=0.4365 redshift_acc=0.0242 spectrum_acc=0.4380 loss_redshift=4.1636 loss_spectrum=2.0210 loss_total=2.0288 masked_spec_acc=0.4358 redshift_acc_masked=0.0166 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=214.3413 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed12345/best.pt
  [ar_best   7000] ar_redshift_acc=0.030612244897959183 ar_spectrum_acc=0.1643118785975929 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=196
[step   7100] loss=191.2782 z_loss=3.710 spec_loss=2.149 z_acc=0.056 spec_acc=0.418 masked_acc=0.407 rz_masked_acc=0.000 mask_r2=0.718 mask_auc=nan all_r2=0.718 all_auc=nan 0.4 step/s
[step   7200] loss=192.7069 z_loss=3.734 spec_loss=2.196 z_acc=0.188 spec_acc=0.389 masked_acc=0.388 rz_masked_acc=0.167 mask_r2=0.713 mask_auc=nan all_r2=0.712 all_auc=nan 0.4 step/s
[step   7300] loss=215.0592 z_loss=4.173 spec_loss=2.166 z_acc=0.048 spec_acc=0.412 masked_acc=0.425 rz_masked_acc=0.083 mask_r2=0.721 mask_auc=nan all_r2=0.716 all_auc=nan 0.4 step/s
[step   7400] loss=197.1276 z_loss=3.824 spec_loss=2.131 z_acc=0.038 spec_acc=0.408 masked_acc=0.411 rz_masked_acc=0.000 mask_r2=0.719 mask_auc=nan all_r2=0.721 all_auc=nan 0.4 step/s
[step   7500] loss=222.0482 z_loss=4.311 spec_loss=2.173 z_acc=0.000 spec_acc=0.379 masked_acc=0.378 rz_masked_acc=0.000 mask_r2=0.715 mask_auc=nan all_r2=0.715 all_auc=nan 0.4 step/s
[val     7500] loss=211.6010 overall_acc=0.4385 redshift_acc=0.0450 spectrum_acc=0.4399 loss_redshift=4.1097 loss_spectrum=2.0108 loss_total=2.0184 masked_spec_acc=0.4366 redshift_acc_masked=0.0214 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=211.6010 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed12345/best.pt
  [ar_best   7500] ar_redshift_acc=0.03571428571428571 ar_spectrum_acc=0.17528220079240486 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=196
  ckpt -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed12345/step_00007500.pt
[step   7600] loss=211.4892 z_loss=4.107 spec_loss=2.047 z_acc=0.133 spec_acc=0.432 masked_acc=0.436 rz_masked_acc=0.111 mask_r2=0.731 mask_auc=nan all_r2=0.732 all_auc=nan 0.4 step/s
[step   7700] loss=207.9143 z_loss=4.036 spec_loss=2.078 z_acc=0.042 spec_acc=0.407 masked_acc=0.396 rz_masked_acc=0.000 mask_r2=0.722 mask_auc=nan all_r2=0.728 all_auc=nan 0.4 step/s
[step   7800] loss=217.4458 z_loss=4.223 spec_loss=2.044 z_acc=0.000 spec_acc=0.449 masked_acc=0.453 rz_masked_acc=0.000 mask_r2=0.735 mask_auc=nan all_r2=0.732 all_auc=nan 0.4 step/s
[step   7900] loss=204.5167 z_loss=3.972 spec_loss=1.998 z_acc=0.048 spec_acc=0.466 masked_acc=0.470 rz_masked_acc=0.000 mask_r2=0.740 mask_auc=nan all_r2=0.738 all_auc=nan 0.4 step/s
[step   8000] loss=212.4855 z_loss=4.128 spec_loss=1.985 z_acc=0.067 spec_acc=0.462 masked_acc=0.466 rz_masked_acc=0.000 mask_r2=0.739 mask_auc=nan all_r2=0.740 all_auc=nan 0.4 step/s
[val     8000] loss=209.2530 overall_acc=0.4410 redshift_acc=0.0501 spectrum_acc=0.4424 loss_redshift=4.0637 loss_spectrum=2.0023 loss_total=2.0098 masked_spec_acc=0.4421 redshift_acc_masked=0.0274 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=209.2530 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed12345/best.pt
  [ar_best   8000] ar_redshift_acc=0.02040816326530612 ar_spectrum_acc=0.1606862525229872 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=196
[step   8100] loss=199.9017 z_loss=3.880 spec_loss=2.048 z_acc=0.050 spec_acc=0.444 masked_acc=0.440 rz_masked_acc=0.000 mask_r2=0.729 mask_auc=nan all_r2=0.732 all_auc=nan 0.4 step/s
[step   8200] loss=194.2187 z_loss=3.767 spec_loss=2.096 z_acc=0.100 spec_acc=0.399 masked_acc=0.386 rz_masked_acc=0.111 mask_r2=0.722 mask_auc=nan all_r2=0.725 all_auc=nan 0.4 step/s
[step   8300] loss=200.5374 z_loss=3.888 spec_loss=2.248 z_acc=0.000 spec_acc=0.379 masked_acc=0.375 rz_masked_acc=0.000 mask_r2=0.705 mask_auc=nan all_r2=0.705 all_auc=nan 0.4 step/s
[step   8400] loss=215.5564 z_loss=4.188 spec_loss=1.932 z_acc=0.000 spec_acc=0.473 masked_acc=0.472 rz_masked_acc=0.000 mask_r2=0.744 mask_auc=nan all_r2=0.747 all_auc=nan 0.4 step/s
[step   8500] loss=202.8879 z_loss=3.934 spec_loss=2.193 z_acc=0.167 spec_acc=0.392 masked_acc=0.385 rz_masked_acc=0.083 mask_r2=0.710 mask_auc=nan all_r2=0.712 all_auc=nan 0.4 step/s
[val     8500] loss=209.2474 overall_acc=0.4427 redshift_acc=0.0369 spectrum_acc=0.4442 loss_redshift=4.0636 loss_spectrum=1.9944 loss_total=2.0020 masked_spec_acc=0.4422 redshift_acc_masked=0.0181 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=209.2474 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed12345/best.pt
  [ar_best   8500] ar_redshift_acc=0.03571428571428571 ar_spectrum_acc=0.17216117216117216 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=196
[step   8600] loss=182.8575 z_loss=3.544 spec_loss=2.061 z_acc=0.143 spec_acc=0.427 masked_acc=0.432 rz_masked_acc=0.000 mask_r2=0.733 mask_auc=nan all_r2=0.730 all_auc=nan 0.4 step/s
[step   8700] loss=196.4005 z_loss=3.811 spec_loss=2.012 z_acc=0.091 spec_acc=0.451 masked_acc=0.452 rz_masked_acc=0.000 mask_r2=0.736 mask_auc=nan all_r2=0.736 all_auc=nan 0.4 step/s
[step   8800] loss=198.0925 z_loss=3.840 spec_loss=2.155 z_acc=0.100 spec_acc=0.386 masked_acc=0.375 rz_masked_acc=0.000 mask_r2=0.713 mask_auc=nan all_r2=0.717 all_auc=nan 0.4 step/s
[step   8900] loss=190.0674 z_loss=3.685 spec_loss=2.012 z_acc=0.125 spec_acc=0.434 masked_acc=0.448 rz_masked_acc=0.000 mask_r2=0.738 mask_auc=nan all_r2=0.736 all_auc=nan 0.4 step/s
[step   9000] loss=212.4425 z_loss=4.122 spec_loss=2.108 z_acc=0.095 spec_acc=0.419 masked_acc=0.406 rz_masked_acc=0.000 mask_r2=0.724 mask_auc=nan all_r2=0.724 all_auc=nan 0.4 step/s
[val     9000] loss=207.6117 overall_acc=0.4435 redshift_acc=0.0474 spectrum_acc=0.4450 loss_redshift=4.0313 loss_spectrum=1.9890 loss_total=1.9964 masked_spec_acc=0.4439 redshift_acc_masked=0.0178 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=207.6117 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed12345/best.pt
  [ar_best   9000] ar_redshift_acc=0.02040816326530612 ar_spectrum_acc=0.17859011736562758 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=196
[step   9100] loss=219.1018 z_loss=4.259 spec_loss=1.994 z_acc=0.062 spec_acc=0.427 masked_acc=0.435 rz_masked_acc=0.100 mask_r2=0.743 mask_auc=nan all_r2=0.739 all_auc=nan 0.4 step/s
[step   9200] loss=211.8257 z_loss=4.109 spec_loss=2.121 z_acc=0.095 spec_acc=0.419 masked_acc=0.418 rz_masked_acc=0.100 mask_r2=0.724 mask_auc=nan all_r2=0.722 all_auc=nan 0.4 step/s
[step   9300] loss=210.0910 z_loss=4.075 spec_loss=2.257 z_acc=0.045 spec_acc=0.363 masked_acc=0.371 rz_masked_acc=0.000 mask_r2=0.705 mask_auc=nan all_r2=0.704 all_auc=nan 0.4 step/s
[step   9400] loss=205.1667 z_loss=3.981 spec_loss=2.114 z_acc=0.000 spec_acc=0.418 masked_acc=0.428 rz_masked_acc=0.000 mask_r2=0.725 mask_auc=nan all_r2=0.723 all_auc=nan 0.4 step/s
[step   9500] loss=206.7026 z_loss=4.009 spec_loss=2.239 z_acc=0.087 spec_acc=0.369 masked_acc=0.376 rz_masked_acc=0.083 mask_r2=0.707 mask_auc=nan all_r2=0.706 all_auc=nan 0.4 step/s
[val     9500] loss=204.0125 overall_acc=0.4437 redshift_acc=0.0684 spectrum_acc=0.4451 loss_redshift=3.9606 loss_spectrum=1.9860 loss_total=1.9932 masked_spec_acc=0.4430 redshift_acc_masked=0.0367 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=204.0125 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed12345/best.pt
  [ar_best   9500] ar_redshift_acc=0.03571428571428571 ar_spectrum_acc=0.1792816027509905 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=196
[step   9600] loss=215.5104 z_loss=4.188 spec_loss=2.014 z_acc=0.045 spec_acc=0.443 masked_acc=0.449 rz_masked_acc=0.091 mask_r2=0.736 mask_auc=nan all_r2=0.736 all_auc=nan 0.4 step/s
[step   9700] loss=208.9226 z_loss=4.056 spec_loss=2.051 z_acc=0.043 spec_acc=0.425 masked_acc=0.417 rz_masked_acc=0.000 mask_r2=0.729 mask_auc=nan all_r2=0.731 all_auc=nan 0.4 step/s
[step   9800] loss=208.5981 z_loss=4.051 spec_loss=2.000 z_acc=0.053 spec_acc=0.431 masked_acc=0.431 rz_masked_acc=0.000 mask_r2=0.739 mask_auc=nan all_r2=0.738 all_auc=nan 0.4 step/s
[step   9900] loss=210.4320 z_loss=4.083 spec_loss=2.167 z_acc=0.095 spec_acc=0.391 masked_acc=0.391 rz_masked_acc=0.000 mask_r2=0.712 mask_auc=nan all_r2=0.716 all_auc=nan 0.4 step/s
[done] final -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed12345/final.pt  best_val_loss=204.0125
[ar_final  10000] ar_redshift_acc=0.030612244897959183 ar_spectrum_acc=0.1674142184346266 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=196
