row_id,ra,dec,score,in_neuralens_l18,in_neuralens_shielded,in_huang2020,in_huang2021,in_hsu2025,in_any_published
319611_1976,190.9328304573402,-2.0236577533581155,0.9993964433670044,False,False,False,False,False,False
359799_3936,162.76218651325627,5.045519999869922,0.9993951320648193,False,False,False,False,False,False
358639_5756,231.95302615248337,4.850700202603258,0.9993946552276611,False,False,False,False,False,False
422129_3051,177.50118323548938,16.019822054352705,0.9993945360183716,False,False,False,False,False,False
225670_3011,23.413035334515097,-18.501736725692847,0.9993940591812134,False,False,False,False,False,False
412612_1508,235.9946805766924,14.241867633265805,0.9993933439254761,False,False,False,False,False,False
417936_1298,170.85155309623104,15.182049606666554,0.999393105506897,False,False,False,False,False,False
257602_2301,29.39018906087416,-12.79156466960352,0.9993923902511597,False,False,False,False,False,False
449370_1424,149.50828578629813,20.95233559294215,0.9993891716003418,False,False,False,False,False,False
279473_4713,193.0489747057995,-9.001465367001183,0.9993888139724731,False,False,False,False,False,False
318215_2668,201.7841108489351,-2.2996218673951776,0.9993871450424194,False,False,True,False,False,True
348579_8670,232.92278523610025,3.0908286098235918,0.9993867874145508,False,False,False,False,False,False
341081_1487,158.38942788113357,1.668942829798677,0.9993865489959717,False,False,False,False,False,False
502488_3701,172.2066324759192,31.312955086516972,0.9993858337402344,False,False,False,False,False,False
408009_5175,131.90678054154975,13.514278046556118,0.9993844032287598,True,False,False,False,False,True
387632_2120,335.3497254647469,9.746124440339933,0.9993842840194702,False,False,False,False,False,False
498787_3175,176.23912263878307,30.558034945517182,0.999382495880127,True,False,False,False,False,True
416594_2000,183.66628184838615,14.991104015521465,0.9993801116943359,False,False,False,False,False,False
431869_506,199.10752544487767,17.742381368662304,0.9993788003921509,False,False,False,False,False,False
412425_3009,187.944977579447,14.268035667155987,0.9993764758110046,False,False,False,False,False,False
304327_1374,326.3901620478707,-4.806663573361123,0.9993763566017151,False,False,False,False,False,False
413822_292,187.98649126094688,14.424307070573317,0.9993754029273987,False,False,False,False,False,False
334782_8001,23.705284082259833,0.8656814855497815,0.9993751645088196,False,False,False,False,False,False
368408_3857,164.12120032424963,6.589546171167734,0.9993749260902405,False,False,False,False,False,False
293859_2072,219.14181072226785,-6.535012243985007,0.9993720650672913,False,False,False,False,False,False
445603_2098,224.3190906762735,20.245022421632022,0.9993718266487122,False,False,False,False,False,False
456256_2498,198.34453815449442,22.24041756336475,0.9993708729743958,False,False,False,False,False,False
326020_5927,353.01955863833143,-0.9177885749881888,0.9993695616722107,False,False,False,False,False,False
415853_1391,352.13479505797,14.757112340633777,0.999367892742157,False,False,False,False,False,False
382730_4385,173.95904676449513,9.084524284851177,0.9993677735328674,False,False,False,False,False,False
250589_5660,28.182897536755824,-13.955484887445525,0.9993675351142883,False,False,False,False,False,False
484785_2885,136.3063380390892,27.780306525008076,0.9993674159049988,False,False,False,False,False,False
399907_3390,217.47836476723958,12.043283209253538,0.9993670582771301,False,False,True,False,False,True
437174_4668,152.906696290309,18.86946138466828,0.9993663430213928,False,False,False,False,False,False
506241_3312,191.61377912684821,32.0379337795997,0.9993638396263123,False,False,False,False,False,False
294372_3697,347.95784256822674,-6.407480014986135,0.9993616938591003,False,False,False,False,False,False
486348_510,217.7696942024905,27.909684553000478,0.9993601441383362,False,False,False,False,False,False
327052_4832,251.2463817070818,-0.6263424492618825,0.9993589520454407,False,False,False,False,False,False
303198_3284,43.258868714238034,-4.757555777673273,0.9993576407432556,False,False,False,False,False,False
329847_9045,229.94894169773747,-0.12906993985526166,0.9993550181388855,False,False,False,False,False,False
346907_809,174.77788573307083,2.6728028150658663,0.9993523955345154,False,False,False,False,False,False
297427_3736,35.61752401976516,-5.7683322179537315,0.9993520379066467,False,False,False,False,False,False
402542_3544,170.89444313480146,12.559047475093262,0.9993507266044617,True,False,False,False,False,True
498647_4061,135.80510773118132,30.58958593837458,0.9993506073951721,False,False,False,False,False,False
380216_6372,258.742526439696,8.583656518738067,0.9993501305580139,False,False,False,False,False,False
345365_7801,149.49323936072366,2.5709769818698964,0.9993500113487244,False,False,False,False,True,True
472123_3421,205.87972187344113,25.32173273194299,0.9993492960929871,False,False,False,False,False,False
406702_4107,156.4265298365345,13.343338249011726,0.9993472695350647,False,False,False,False,False,False
339507_2753,124.9078652295854,1.5000946437864966,0.9993465542793274,False,False,False,False,False,False
299621_4479,226.41905561427558,-5.455718197507103,0.9993463158607483,False,False,False,False,False,False
449456_1274,172.4462701429704,20.937727704655977,0.9993458390235901,False,False,False,False,False,False
327366_197,329.700271587207,-0.8655778355242898,0.9993452429771423,False,False,False,False,False,False
249228_1569,37.84632164640916,-14.31715029440863,0.9993427395820618,False,False,False,False,False,False
415853_3056,352.1898597089859,14.717108194425595,0.9993394017219543,False,False,False,False,False,False
274489_2082,11.117618754001818,-9.821144826737413,0.9993391633033752,True,False,False,False,False,True
422884_1333,13.670653336055272,16.221871358551653,0.9993385672569275,False,False,False,False,False,False
397087_3635,218.22075182834803,11.59632404068371,0.9993382096290588,False,False,False,False,False,False
349965_1906,219.72108050661075,3.234680080416777,0.9993378520011902,False,False,False,False,False,False
267466_6124,27.69230284082414,-10.906240731228356,0.9993365406990051,False,False,False,False,False,False
329541_4015,153.30981715679448,-0.2622300547392678,0.9993359446525574,False,False,False,False,False,False
374103_76,156.88208437329982,7.379171834140772,0.9993345141410828,False,False,False,False,False,False
323334_973,41.56048158170207,-1.3557441148478044,0.999332845211029,False,False,False,False,False,False
256261_312,45.57676279684781,-13.109325616198705,0.9993323683738708,False,False,False,False,False,False
358680_2438,242.18991087016437,4.701911197639216,0.9993292093276978,False,False,False,False,False,False
325273_4769,166.26885738045976,-0.9268863453776127,0.99932861328125,False,False,False,False,False,False
466675_1598,148.55700697521573,24.209796299212698,0.9993281364440918,False,False,False,False,False,False
435919_3830,182.53452465328505,18.53416320486323,0.9993257522583008,False,False,False,False,False,False
482454_3144,200.6803894255144,27.325727208548166,0.9993237257003784,False,False,False,False,False,False
343370_4376,10.683504577060594,2.3037849613180903,0.9993231296539307,False,False,False,False,False,False
