row_id,ra,dec,score,in_neuralens_l18,in_neuralens_shielded,in_huang2020,in_huang2021,in_hsu2025,in_any_published
356900_2029,155.98473675608952,4.476726893082138,0.9998331069946289,False,False,False,False,False,False
389913_4135,193.83660675401458,10.347433860684104,0.9998329877853394,False,False,False,False,False,False
361357_4563,193.31689020174247,5.340873797626988,0.9998321533203125,False,False,False,False,False,False
322604_3207,219.09039906104059,-1.4869424037342034,0.9998319149017334,False,False,False,False,False,False
334126_4209,219.72260175828495,0.5025226595257456,0.9998317956924438,False,False,False,False,False,False
417872_4563,154.35929165342364,15.371405967243879,0.9998313188552856,False,False,False,False,False,False
399659_1835,154.03976613049966,11.967025657571105,0.9998304843902588,False,False,False,False,False,False
354149_2914,187.11575053116186,4.040445007670105,0.9998304843902588,False,False,False,False,False,False
416371_791,125.95904828334349,14.923700123269443,0.9998302459716797,False,False,False,False,True,True
314431_547,335.9890886299685,-3.1006398481963626,0.9998302459716797,False,False,False,False,False,False
434736_459,231.341894001734,18.153893318880055,0.9998300075531006,False,False,False,False,False,False
386996_2037,173.9352076138405,9.719781852337928,0.9998294115066528,False,False,False,False,False,False
424755_1927,140.48250577329156,16.491039601207312,0.9998282194137573,False,False,False,False,False,False
340543_1332,23.762149754817283,1.6611618307803986,0.9998282194137573,False,False,False,False,False,False
480118_5218,266.2889240953358,26.845553978974756,0.9998277425765991,False,False,False,False,False,False
290270_5084,36.406630981562614,-6.950092769933669,0.9998276233673096,False,False,False,False,False,False
491258_2069,172.32488462208863,28.972864547328477,0.9998270869255066,False,False,False,False,False,False
233972_371,39.83344312043804,-17.107862211910337,0.9998266100883484,False,False,False,False,False,False
509752_3906,148.38154076877032,32.81060888666078,0.9998266100883484,False,False,False,False,False,False
442649_4275,160.05325074453668,19.86301387024145,0.9998258948326111,False,False,False,False,False,False
395458_3331,162.98424919398084,11.279967065510988,0.9998255372047424,False,False,False,False,False,False
457810_645,258.0772127022321,22.400459108488192,0.9998249411582947,False,False,False,False,False,False
430559_3128,216.08401662129228,17.538880081425493,0.9998248219490051,False,False,False,False,False,False
349862_4968,193.9035614962049,3.3703196467485186,0.9998237490653992,False,False,False,False,False,False
251984_1985,27.328418915020904,-13.817983518270601,0.999823272228241,False,False,True,False,False,True
457621_533,206.82204867473578,22.39473694414891,0.9998229146003723,False,False,False,False,False,False
486401_229,232.80843237176896,27.888022770183962,0.9998224377632141,False,False,False,False,False,False
437245_1201,171.8237157236898,18.682124335495043,0.99982088804245,False,False,False,False,False,False
406718_4089,160.72981014339075,13.334211572415901,0.9998205304145813,False,False,False,False,False,False
436608_503,3.9318174319552455,18.65904621865787,0.9998205304145813,False,False,False,False,False,False
502450_2065,161.1159327787432,31.233660853228177,0.9998204112052917,True,False,False,False,False,True
229815_1911,32.274421732509076,-17.780248784266625,0.9998201727867126,False,False,False,False,False,False
331132_1498,191.13764306367267,-0.044227055491436185,0.9998200535774231,False,False,False,False,False,False
302977_4157,347.90334000312316,-4.908397395830705,0.9998192191123962,False,False,False,False,False,False
493935_1525,218.34103141717907,29.45041564431268,0.9998189806938171,False,False,False,False,False,False
302243_3080,163.89860645409266,-4.994812761203877,0.9998188614845276,False,False,False,False,False,False
362783_4151,191.22227245796267,5.574913159243699,0.9998182654380798,False,False,False,False,False,False
422712_4786,329.0493233074274,16.119669502013355,0.9998181462287903,False,False,False,False,False,False
396898_2316,169.90396421958286,11.536528918297844,0.9998179078102112,False,False,False,False,False,False
478456_3530,162.24425449657141,26.579185145216428,0.9998179078102112,False,False,False,False,False,False
253438_2755,41.249434710793786,-13.50612852927457,0.9998167157173157,False,False,False,False,False,False
361184_3995,150.02435364597483,5.31684124315398,0.999816358089447,False,False,False,False,False,False
234005_248,48.57860768924014,-17.105934530934928,0.9998158812522888,False,False,False,False,False,False
459042_3972,231.2981423412039,22.871635341049423,0.9998156428337097,False,False,False,False,False,False
341816_3805,342.24597112337204,1.789451746933035,0.9998149275779724,False,False,False,False,False,False
310979_827,192.11807781746634,-3.577590372978837,0.9998149275779724,False,False,False,False,False,False
349972_2381,221.53059550885274,3.2541457565387106,0.9998148083686829,False,False,False,False,False,False
408236_1394,190.21371342723847,13.444403113755655,0.9998144507408142,False,False,False,False,False,False
359906_2320,189.56891134940454,5.011327240702384,0.9998144507408142,False,False,False,False,False,False
501420_2438,220.87162390200757,30.996693451399924,0.9998142123222351,False,False,False,False,False,False
297870_2941,146.70695501890054,-5.760281954041122,0.9998142123222351,False,False,False,False,False,False
376975_613,160.75859374579125,7.906584856607578,0.9998140931129456,False,False,False,False,False,False
505190_503,242.82093184597989,31.65358051737224,0.9998134970664978,False,False,False,False,False,False
471429_3,14.352870267827491,25.125884928452553,0.9998133778572083,False,False,False,False,False,False
317570_6264,40.56734050313587,-2.130472141271742,0.99981290102005,False,False,False,False,False,False
381508_2907,225.0779871968037,8.762908714804176,0.9998123049736023,False,False,False,False,False,False
413690_3811,153.93402521297537,14.586938101354406,0.9998120665550232,False,False,False,False,False,False
473211_310,146.40221482982057,25.39514643795856,0.9998119473457336,False,False,False,False,False,False
458934_924,202.1813874987022,22.674654648238747,0.9998117089271545,False,False,False,False,False,False
342670_1919,195.7116173214147,1.9670628994902488,0.9998114705085754,False,False,False,False,False,False
449569_1659,202.52339505659566,20.960631533957198,0.999810516834259,False,False,False,False,False,False
508796_3433,225.46034144824898,32.57365436918583,0.9998099207878113,False,False,False,False,False,False
469705_1599,259.83958619705936,24.687962967197674,0.9998096823692322,True,False,False,False,False,True
